2015-03-21T23:19:43.401+0800 I WRITE    [conn69] insert iii-2015.usersIndex query: { _id: ObjectId('550d8c0feb118cf27c07512e'), i: 486245.0, username: "user486245", age: 83.0, created: new Date(1426951183188) } ninserted:1 keyUpdates:0 writeConflicts:0 numYields:0 locks:{ Global: { acquireCount: { w: 1 } }, MMAPV1Journal: { acquireCount: { w: 2 }, acquireWaitCount: { w: 1 }, timeAcquiringMicros: { w: 212025 } }, Database: { acquireCount: { w: 1 } }, Collection: { acquireCount: { W: 1 } } } 212ms
2015-03-21T23:19:43.419+0800 I COMMAND  [conn69] command iii-2015.$cmd command: insert { insert: "usersIndex", documents: [ { _id: ObjectId('550d8c0feb118cf27c07512e'), i: 486245.0, username: "user486245", age: 83.0, created: new Date(1426951183188) } ], ordered: true } keyUpdates:0 writeConflicts:0 numYields:0 reslen:40 locks:{} 230ms
2015-03-21T23:20:19.051+0800 I WRITE    [conn69] insert iii-2015.usersIndex query: { _id: ObjectId('550d8c32eb118cf27c08684b'), i: 557698.0, username: "user557698", age: 25.0, created: new Date(1426951218916) } ninserted:1 keyUpdates:0 writeConflicts:0 numYields:0 locks:{ Global: { acquireCount: { w: 1 } }, MMAPV1Journal: { acquireCount: { w: 2 }, acquireWaitCount: { w: 1 }, timeAcquiringMicros: { w: 134999 } }, Database: { acquireCount: { w: 1 } }, Collection: { acquireCount: { W: 1 } } } 135ms
2015-03-21T23:20:19.076+0800 I COMMAND  [conn69] command iii-2015.$cmd command: insert { insert: "usersIndex", documents: [ { _id: ObjectId('550d8c32eb118cf27c08684b'), i: 557698.0, username: "user557698", age: 25.0, created: new Date(1426951218916) } ], ordered: true } keyUpdates:0 writeConflicts:0 numYields:0 reslen:40 locks:{} 160ms
2015-03-21T23:20:43.140+0800 I WRITE    [conn69] insert iii-2015.usersIndex query: { _id: ObjectId('550d8c4aeb118cf27c09066f'), i: 598182.0, username: "user598182", age: 58.0, created: new Date(1426951242812) } ninserted:1 keyUpdates:0 writeConflicts:0 numYields:0 locks:{ Global: { acquireCount: { w: 1 } }, MMAPV1Journal: { acquireCount: { w: 2 }, acquireWaitCount: { w: 1 }, timeAcquiringMicros: { w: 24159 } }, Database: { acquireCount: { w: 1 } }, Collection: { acquireCount: { W: 1 } } } 328ms
2015-03-21T23:20:43.159+0800 I COMMAND  [conn69] command iii-2015.$cmd command: insert { insert: "usersIndex", documents: [ { _id: ObjectId('550d8c4aeb118cf27c09066f'), i: 598182.0, username: "user598182", age: 58.0, created: new Date(1426951242812) } ], ordered: true } keyUpdates:0 writeConflicts:0 numYields:0 reslen:40 locks:{} 346ms
2015-03-21T23:21:13.115+0800 I WRITE    [conn69] insert iii-2015.usersIndex query: { _id: ObjectId('550d8c68eb118cf27c09bb95'), i: 644556.0, username: "user644556", age: 80.0, created: new Date(1426951272803) } ninserted:1 keyUpdates:0 writeConflicts:0 numYields:0 locks:{ Global: { acquireCount: { w: 1 } }, MMAPV1Journal: { acquireCount: { w: 2 }, acquireWaitCount: { w: 1 }, timeAcquiringMicros: { w: 521 } }, Database: { acquireCount: { w: 1 } }, Collection: { acquireCount: { W: 1 } } } 311ms
2015-03-21T23:21:13.125+0800 I COMMAND  [conn69] command iii-2015.$cmd command: insert { insert: "usersIndex", documents: [ { _id: ObjectId('550d8c68eb118cf27c09bb95'), i: 644556.0, username: "user644556", age: 80.0, created: new Date(1426951272803) } ], ordered: true } keyUpdates:0 writeConflicts:0 numYields:0 reslen:40 locks:{} 321ms
2015-03-21T23:22:31.631+0800 I WRITE    [conn69] insert iii-2015.usersIndex query: { _id: ObjectId('550d8cb7eb118cf27c0bfc71'), i: 792232.0, username: "user792232", age: 77.0, created: new Date(1426951351526) } ninserted:1 keyUpdates:0 writeConflicts:0 numYields:0 locks:{ Global: { acquireCount: { w: 1 } }, MMAPV1Journal: { acquireCount: { w: 2 }, acquireWaitCount: { w: 1 }, timeAcquiringMicros: { w: 103282 } }, Database: { acquireCount: { w: 1 } }, Collection: { acquireCount: { W: 1 } } } 103ms
2015-03-21T23:22:31.831+0800 I COMMAND  [conn69] command iii-2015.$cmd command: insert { insert: "usersIndex", documents: [ { _id: ObjectId('550d8cb7eb118cf27c0bfc71'), i: 792232.0, username: "user792232", age: 77.0, created: new Date(1426951351526) } ], ordered: true } keyUpdates:0 writeConflicts:0 numYields:0 reslen:40 locks:{} 303ms
2015-03-21T23:22:39.234+0800 I WRITE    [conn69] insert iii-2015.usersIndex query: { _id: ObjectId('550d8cbfeb118cf27c0c285b'), i: 803474.0, username: "user803474", age: 23.0, created: new Date(1426951359130) } ninserted:1 keyUpdates:0 writeConflicts:0 numYields:0 locks:{ Global: { acquireCount: { w: 1 } }, MMAPV1Journal: { acquireCount: { w: 2 }, acquireWaitCount: { w: 1 }, timeAcquiringMicros: { w: 103864 } }, Database: { acquireCount: { w: 1 } }, Collection: { acquireCount: { W: 1 } } } 103ms
2015-03-21T23:22:39.235+0800 I COMMAND  [conn69] command iii-2015.$cmd command: insert { insert: "usersIndex", documents: [ { _id: ObjectId('550d8cbfeb118cf27c0c285b'), i: 803474.0, username: "user803474", age: 23.0, created: new Date(1426951359130) } ], ordered: true } keyUpdates:0 writeConflicts:0 numYields:0 reslen:40 locks:{} 104ms
2015-03-21T23:22:43.737+0800 I WRITE    [conn69] insert iii-2015.usersIndex query: { _id: ObjectId('550d8cc3eb118cf27c0c4182'), i: 809913.0, username: "user809913", age: 106.0, created: new Date(1426951363473) } ninserted:1 keyUpdates:0 writeConflicts:0 numYields:0 locks:{ Global: { acquireCount: { w: 1 } }, MMAPV1Journal: { acquireCount: { w: 2 }, acquireWaitCount: { w: 1 }, timeAcquiringMicros: { w: 263450 } }, Database: { acquireCount: { w: 1 } }, Collection: { acquireCount: { W: 1 } } } 263ms
2015-03-21T23:22:43.814+0800 I COMMAND  [conn69] command iii-2015.$cmd command: insert { insert: "usersIndex", documents: [ { _id: ObjectId('550d8cc3eb118cf27c0c4182'), i: 809913.0, username: "user809913", age: 106.0, created: new Date(1426951363473) } ], ordered: true } keyUpdates:0 writeConflicts:0 numYields:0 reslen:40 locks:{} 340ms
2015-03-21T23:23:41.178+0800 I WRITE    [conn69] insert iii-2015.usersIndex query: { _id: ObjectId('550d8cfdeb118cf27c0dbd20'), i: 907095.0, username: "user907095", age: 22.0, created: new Date(1426951421041) } ninserted:1 keyUpdates:0 writeConflicts:0 numYields:0 locks:{ Global: { acquireCount: { w: 1 } }, MMAPV1Journal: { acquireCount: { w: 2 }, acquireWaitCount: { w: 1 }, timeAcquiringMicros: { w: 86 } }, Database: { acquireCount: { w: 1 } }, Collection: { acquireCount: { W: 1 } } } 135ms
2015-03-21T23:23:41.471+0800 I COMMAND  [conn69] command iii-2015.$cmd command: insert { insert: "usersIndex", documents: [ { _id: ObjectId('550d8cfdeb118cf27c0dbd20'), i: 907095.0, username: "user907095", age: 22.0, created: new Date(1426951421041) } ], ordered: true } keyUpdates:0 writeConflicts:0 numYields:0 reslen:40 locks:{} 428ms
2015-03-21T23:24:13.334+0800 I WRITE    [conn69] insert iii-2015.usersIndex query: { _id: ObjectId('550d8d1deb118cf27c0e66e7'), i: 950558.0, username: "user950558", age: 80.0, created: new Date(1426951453093) } ninserted:1 keyUpdates:0 writeConflicts:0 numYields:0 locks:{ Global: { acquireCount: { w: 1 } }, MMAPV1Journal: { acquireCount: { w: 2 }, acquireWaitCount: { w: 1 }, timeAcquiringMicros: { w: 240240 } }, Database: { acquireCount: { w: 1 } }, Collection: { acquireCount: { W: 1 } } } 240ms
2015-03-21T23:24:13.353+0800 I COMMAND  [conn69] command iii-2015.$cmd command: insert { insert: "usersIndex", documents: [ { _id: ObjectId('550d8d1deb118cf27c0e66e7'), i: 950558.0, username: "user950558", age: 80.0, created: new Date(1426951453093) } ], ordered: true } keyUpdates:0 writeConflicts:0 numYields:0 reslen:40 locks:{} 260ms
2015-03-21T23:24:43.472+0800 I WRITE    [conn69] insert iii-2015.usersIndex query: { _id: ObjectId('550d8d3beb118cf27c0f11a5'), i: 994268.0, username: "user994268", age: 14.0, created: new Date(1426951483200) } ninserted:1 keyUpdates:0 writeConflicts:0 numYields:0 locks:{ Global: { acquireCount: { w: 1 } }, MMAPV1Journal: { acquireCount: { w: 2 }, acquireWaitCount: { w: 1 }, timeAcquiringMicros: { w: 272182 } }, Database: { acquireCount: { w: 1 } }, Collection: { acquireCount: { W: 1 } } } 272ms
2015-03-21T23:24:43.502+0800 I COMMAND  [conn69] command iii-2015.$cmd command: insert { insert: "usersIndex", documents: [ { _id: ObjectId('550d8d3beb118cf27c0f11a5'), i: 994268.0, username: "user994268", age: 14.0, created: new Date(1426951483200) } ], ordered: true } keyUpdates:0 writeConflicts:0 numYields:0 reslen:40 locks:{} 302ms
2015-03-21T23:27:24.688+0800 I INDEX    [conn70] build index on: iii-2015.usersIndex properties: { v: 1, key: { username: 1.0 }, name: "username_1", ns: "iii-2015.usersIndex" }
2015-03-21T23:27:24.706+0800 I INDEX    [conn70] 	 building index using bulk method
2015-03-21T23:27:27.046+0800 I -        [conn70]   Index Build: 597800/1000000 59%
2015-03-21T23:27:34.042+0800 I INDEX    [conn70] build index done.  scanned 1000000 total records. 9 secs
2015-03-21T23:27:34.215+0800 I COMMAND  [conn70] command iii-2015.$cmd command: createIndexes { createIndexes: "usersIndex", indexes: [ { key: { username: 1.0 }, name: "username_1" } ] } keyUpdates:0 writeConflicts:0 numYields:0 reslen:113 locks:{} 9632ms
2015-03-21T23:35:05.617+0800 I COMMAND  [conn71] command iii-2015.$cmd command: explain { explain: { find: "usersNonIndex", filter: { username: "user101" }, options: {} }, verbosity: "queryPlanner" } keyUpdates:0 writeConflicts:0 numYields:0 reslen:441 locks:{} 122ms
2015-03-21T23:48:08.291+0800 I COMMAND  [conn75] command iii-2015.$cmd command: explain { explain: { find: "usersNonIndex", filter: { username: "user101" }, options: {} }, verbosity: "executionStats" } keyUpdates:0 writeConflicts:0 numYields:7887 reslen:858 locks:{} 2428ms
2015-03-21T23:50:01.128+0800 I COMMAND  [conn76] command iii-2015.$cmd command: explain { explain: { find: "usersNonIndex", filter: { username: "user101" }, options: {} }, verbosity: "executionStats" } keyUpdates:0 writeConflicts:0 numYields:7812 reslen:858 locks:{} 581ms
2015-03-21T23:59:48.282+0800 I COMMAND  [conn78] command iii-2015.$cmd command: explain { explain: { find: "usersNonIndex", filter: { username: "user999999" }, limit: 1.0, singleBatch: true, options: {} }, verbosity: "executionStats" } keyUpdates:0 writeConflicts:0 numYields:7812 reslen:1132 locks:{} 615ms
2015-03-22T00:02:21.927+0800 I COMMAND  [conn79] command iii-2015.$cmd command: explain { explain: { find: "usersIndex", filter: {}, limit: 100000.0, singleBatch: true, sort: { age: 1.0, username: 1.0 }, options: {} }, verbosity: "executionStats" } keyUpdates:0 writeConflicts:0 numYields:7819 reslen:1181 locks:{} 8042ms
2015-03-22T00:03:56.762+0800 I INDEX    [conn80] build index on: iii-2015.usersIndex properties: { v: 1, key: { age: 1.0, username: 1.0 }, name: "age_1_username_1", ns: "iii-2015.usersIndex" }
2015-03-22T00:03:56.777+0800 I INDEX    [conn80] 	 building index using bulk method
2015-03-22T00:03:59.010+0800 I -        [conn80]   Index Build: 569800/1000000 56%
2015-03-22T00:04:02.558+0800 I STORAGE  [FileAllocator] allocating new datafile /Volumes/newSpace/iii_mongodb_demo/iii_db/iii-2015.3, filling with zeroes...
2015-03-22T00:04:12.042+0800 I STORAGE  [FileAllocator] done allocating datafile /Volumes/newSpace/iii_mongodb_demo/iii_db/iii-2015.3, size: 512MB,  took 9.462 secs
2015-03-22T00:04:12.234+0800 I STORAGE  [conn80] MmapV1ExtentManager took 9 seconds to open: /Volumes/newSpace/iii_mongodb_demo/iii_db/iii-2015.3
2015-03-22T00:04:12.310+0800 I -        [conn80]   Index: (2/3) BTree Bottom Up Progress: 17000/1000000 1%
2015-03-22T00:04:16.309+0800 I INDEX    [conn80] 	 done building bottom layer, going to commit
2015-03-22T00:04:16.356+0800 I INDEX    [conn80] build index done.  scanned 1000000 total records. 19 secs
2015-03-22T00:04:16.731+0800 I COMMAND  [conn80] command iii-2015.$cmd command: createIndexes { createIndexes: "usersIndex", indexes: [ { key: { age: 1.0, username: 1.0 }, name: "age_1_username_1" } ] } keyUpdates:0 writeConflicts:0 numYields:0 reslen:113 locks:{} 20150ms
2015-03-22T00:10:36.196+0800 I QUERY    [conn83] query iii-2015.usersIndex query: { query: {}, orderby: { age: 1.0, username: 1.0 } } planSummary: IXSCAN { age: 1.0, username: 1.0 } cursorid:589390478274 ntoreturn:100000 ntoskip:0 nscanned:47722 nscannedObjects:47722 keyUpdates:0 writeConflicts:0 numYields:382 nreturned:47722 reslen:4194356 locks:{} 1172ms
2015-03-22T00:12:15.946+0800 I COMMAND  [conn86] command iii-2015.$cmd command: explain { explain: { find: "usersNonIndex", filter: {}, limit: 100000.0, singleBatch: true, sort: { age: 1.0, username: 1.0 }, options: {} }, verbosity: "executionStats" } keyUpdates:0 writeConflicts:0 numYields:7822 reslen:1184 locks:{} 8713ms
2015-03-22T00:14:29.084+0800 I INDEX    [conn87] build index on: iii-2015.usersIndex properties: { v: 1, key: { username: 1.0, age: 1.0 }, name: "username_1_age_1", ns: "iii-2015.usersIndex" }
2015-03-22T00:14:29.135+0800 I INDEX    [conn87] 	 building index using bulk method
2015-03-22T00:14:32.000+0800 I -        [conn87]   Index Build: 393700/1000000 39%
2015-03-22T00:14:35.020+0800 I -        [conn87]   Index Build: 956900/1000000 95%
2015-03-22T00:14:38.928+0800 I INDEX    [conn87] build index done.  scanned 1000000 total records. 9 secs
2015-03-22T00:14:39.166+0800 I JOURNAL  [journal writer] DR101 latency warning on journal file open 285ms
2015-03-22T00:14:39.327+0800 I COMMAND  [conn87] command iii-2015.$cmd command: createIndexes { createIndexes: "usersIndex", indexes: [ { key: { username: 1.0, age: 1.0 }, name: "username_1_age_1" } ] } keyUpdates:0 writeConflicts:0 numYields:0 reslen:113 locks:{} 10306ms
2015-03-22T00:16:30.388+0800 I COMMAND  [conn88] command iii-2015.$cmd command: explain { explain: { find: "usersIndex", filter: {}, limit: 100000.0, singleBatch: true, sort: { age: 1.0, username: 1.0 }, options: {} }, verbosity: "executionStats" } keyUpdates:0 writeConflicts:0 numYields:1 reslen:1712 locks:{} 197ms
2015-03-22T00:18:11.234+0800 I COMMAND  [conn89] command iii-2015.$cmd command: explain { explain: { find: "usersIndex", filter: {}, limit: 100000.0, singleBatch: true, sort: { age: 1.0, username: 1.0 }, hint: { username: 1.0, age: 1.0 }, options: {} }, verbosity: "executionStats" } keyUpdates:0 writeConflicts:0 numYields:7819 reslen:2085 locks:{} 7165ms
2015-03-22T00:22:01.891+0800 I COMMAND  [conn91] command iii-2015.$cmd command: explain { explain: { find: "usersIndex", filter: { age: { $gte: 21.0, $lte: 30.0 } }, limit: 10000.0, singleBatch: true, sort: { username: 1.0 }, hint: { age: 1.0, username: 1.0 }, options: {} }, verbosity: "executionStats" } keyUpdates:0 writeConflicts:0 numYields:649 reslen:2115 locks:{} 620ms
2015-03-22T00:22:02.921+0800 I COMMAND  [conn91] command iii-2015.$cmd command: explain { explain: { find: "usersIndex", filter: { age: { $gte: 21.0, $lte: 30.0 } }, limit: 10000.0, singleBatch: true, sort: { username: 1.0 }, hint: { $natural: 1.0 }, options: {} }, verbosity: "executionStats" } keyUpdates:0 writeConflicts:0 numYields:7813 reslen:1347 locks:{} 1006ms
2015-03-22T00:22:15.029+0800 I COMMAND  [conn92] command iii-2015.$cmd command: explain { explain: { find: "usersIndex", filter: { age: { $gte: 21.0, $lte: 30.0 } }, limit: 10000.0, singleBatch: true, sort: { username: 1.0 }, hint: { age: 1.0, username: 1.0 }, options: {} }, verbosity: "executionStats" } keyUpdates:0 writeConflicts:0 numYields:648 reslen:2115 locks:{} 488ms
2015-03-22T00:22:16.078+0800 I COMMAND  [conn92] command iii-2015.$cmd command: explain { explain: { find: "usersIndex", filter: { age: { $gte: 21.0, $lte: 30.0 } }, limit: 10000.0, singleBatch: true, sort: { username: 1.0 }, hint: { $natural: 1.0 }, options: {} }, verbosity: "executionStats" } keyUpdates:0 writeConflicts:0 numYields:7813 reslen:1347 locks:{} 1044ms
2015-03-22T00:22:18.496+0800 I COMMAND  [conn93] command iii-2015.$cmd command: explain { explain: { find: "usersIndex", filter: { age: { $gte: 21.0, $lte: 30.0 } }, limit: 10000.0, singleBatch: true, sort: { username: 1.0 }, hint: { age: 1.0, username: 1.0 }, options: {} }, verbosity: "executionStats" } keyUpdates:0 writeConflicts:0 numYields:648 reslen:2115 locks:{} 506ms
2015-03-22T00:22:19.534+0800 I COMMAND  [conn93] command iii-2015.$cmd command: explain { explain: { find: "usersIndex", filter: { age: { $gte: 21.0, $lte: 30.0 } }, limit: 10000.0, singleBatch: true, sort: { username: 1.0 }, hint: { $natural: 1.0 }, options: {} }, verbosity: "executionStats" } keyUpdates:0 writeConflicts:0 numYields:7813 reslen:1347 locks:{} 1034ms
2015-03-22T00:22:22.142+0800 I COMMAND  [conn94] command iii-2015.$cmd command: explain { explain: { find: "usersIndex", filter: { age: { $gte: 21.0, $lte: 30.0 } }, limit: 10000.0, singleBatch: true, sort: { username: 1.0 }, hint: { age: 1.0, username: 1.0 }, options: {} }, verbosity: "executionStats" } keyUpdates:0 writeConflicts:0 numYields:648 reslen:2115 locks:{} 485ms
2015-03-22T00:22:23.196+0800 I COMMAND  [conn94] command iii-2015.$cmd command: explain { explain: { find: "usersIndex", filter: { age: { $gte: 21.0, $lte: 30.0 } }, limit: 10000.0, singleBatch: true, sort: { username: 1.0 }, hint: { $natural: 1.0 }, options: {} }, verbosity: "executionStats" } keyUpdates:0 writeConflicts:0 numYields:7813 reslen:1347 locks:{} 1049ms
2015-03-22T00:32:05.800+0800 I INDEX    [conn97] build index on: iii-2015.ttl_coll properties: { v: 1, key: { lastUpdated: 1.0 }, name: "lastUpdated_1", ns: "iii-2015.ttl_coll", expireAfterSeconds: 10.0 }
2015-03-22T00:32:05.813+0800 I INDEX    [conn97] 	 building index using bulk method
2015-03-22T00:32:05.813+0800 I INDEX    [conn97] build index done.  scanned 0 total records. 0 secs
2015-03-22T00:35:17.008+0800 I COMMAND  [conn117] command iii-2015.$cmd command: aggregate { aggregate: "usersIndex", pipeline: [ { $match: { age: 15.0 } }, { $project: { NAME: "$username", age: 1.0 } }, { $limit: 5.0 } ], cursor: {} } keyUpdates:0 writeConflicts:0 numYields:65 reslen:401 locks:{} 150ms
2015-03-22T14:07:59.960+0800 I QUERY    [conn118] query iii-2015.usersIndex planSummary: COLLSCAN ntoskip:0 nscanned:0 nscannedObjects:1 keyUpdates:0 writeConflicts:0 numYields:2 nreturned:1 reslen:103 locks:{} 182ms
2015-03-22T14:09:44.148+0800 I COMMAND  [conn120] command iii-2015.$cmd command: aggregate { aggregate: "usersIndex", pipeline: [ { $match: { age: 15.0 } }, { $limit: 5.0 }, { $project: { NAME: "$username", add100Years: { $add: [ "$age", 100.0 ] } } } ], cursor: {} } keyUpdates:0 writeConflicts:0 numYields:2 reslen:441 locks:{} 283ms
2015-03-22T14:11:48.734+0800 I WRITE    [conn121] insert iii-2015.employee query: { _id: ObjectId('550e5d24fe5c276a6a5951c6'), name: "Alen", hireDate: new Date(1331740800000), salary: 50000.0, bonus: 10000.0, 401k: 2000.0 } ninserted:1 keyUpdates:0 writeConflicts:0 numYields:0 locks:{ Global: { acquireCount: { w: 2 } }, MMAPV1Journal: { acquireCount: { w: 4 }, acquireWaitCount: { w: 2 }, timeAcquiringMicros: { w: 1372 } }, Database: { acquireCount: { w: 1, W: 1 } }, Collection: { acquireCount: { W: 2 } }, Metadata: { acquireCount: { W: 2 } } } 136ms
2015-03-22T14:11:48.774+0800 I COMMAND  [conn121] command iii-2015.$cmd command: insert { insert: "employee", documents: 6, ordered: true } keyUpdates:0 writeConflicts:0 numYields:0 reslen:40 locks:{} 213ms
2015-03-22T14:22:31.609+0800 I COMMAND  [conn127] command iii-2015.$cmd command: aggregate { aggregate: "usersIndex", pipeline: [ { $group: { _id: "$age", count: { $sum: 1.0 } } }, { $sort: { _id: 1.0 } } ], cursor: {} } keyUpdates:0 writeConflicts:0 numYields:7797 reslen:3835 locks:{} 2161ms
2015-03-22T14:46:49.071+0800 I COMMAND  [conn129] command iii-2015.$cmd command: aggregate { aggregate: "usersIndex", pipeline: [ { $group: { _id: "$age", count: { $sum: 1.0 } } }, { $sort: { _id: 1.0 } } ], cursor: {} } keyUpdates:0 writeConflicts:0 numYields:7791 reslen:3835 locks:{} 1362ms
2015-03-22T15:10:50.327+0800 I COMMAND  [conn132] command iii-2015.$cmd command: mapReduce { mapreduce: "mr1", map: function (){
	for(var key in this){
		emit(key,{count:1});
	}
}, reduce: function (key,emits){
	total = 0;
	for(var i in emits){
		total+=emits..., out: { inline: 1.0 } } keyUpdates:0 writeConflicts:0 numYields:1 reslen:357 locks:{} 644ms
2015-03-22T15:19:07.926+0800 I COMMAND  [conn20] command iii-2015.$cmd command: distinct { distinct: "usersIndex", key: "age" } keyUpdates:0 writeConflicts:0 numYields:25 reslen:1620 locks:{} 679ms
2015-03-22T17:28:34.214+0800 I WRITE    [conn140] insert iii-2015.node_users query: { firstName: "Justin", lastName: "Huang", _id: ObjectId('550e8b4125eee4d0b3165c4f') } ninserted:1 keyUpdates:0 writeConflicts:0 numYields:0 locks:{ Global: { acquireCount: { w: 2 } }, MMAPV1Journal: { acquireCount: { w: 4 }, acquireWaitCount: { w: 1 }, timeAcquiringMicros: { w: 829 } }, Database: { acquireCount: { w: 1, W: 1 } }, Collection: { acquireCount: { W: 2 } }, Metadata: { acquireCount: { W: 2 } } } 179ms
2015-03-22T17:28:34.508+0800 I COMMAND  [conn140] command iii-2015.$cmd command: insert { insert: "node_users", writeConcern: { w: 1 }, ordered: true, documents: [ { firstName: "Justin", lastName: "Huang", _id: ObjectId('550e8b4125eee4d0b3165c4f') } ] } keyUpdates:0 writeConflicts:0 numYields:0 reslen:40 locks:{} 584ms
2015-03-23T12:41:53.655+0800 I COMMAND  [PeriodicTaskRunner] task: DBConnectionPool-cleaner took: 4ms
